file_name,predicted_class,score
deer/LowerTrailCamera_EK003240.JPG,deer,0.8890948
deer/LowerTrailCamera_EK003454.JPG,deer,0.99963963
deer/LowerTrailCamera_EK003455.JPG,deer,0.9998814
deer/LowerTrailCamera_EK003456.JPG,deer,0.9991284
deer/LowerTrailCamera_EK003920.JPG,deer,0.9910652
deer/LowerTrailCamera_EK003921.JPG,deer,0.9999962
deer/LowerTrailCamera_EK004687.JPG,deer,0.9999993
deer/LowerTrailCamera_EK004688.JPG,deer,0.999992
deer/LowerTrailCamera_EK004689.JPG,deer,0.99999845
human/LowerTrailCamera_EK000016.JPG,human,1.0
human/LowerTrailCamera_EK000017.JPG,human,1.0
human/LowerTrailCamera_EK000018.JPG,human,1.0
human/LowerTrailCamera_EK000043.JPG,human,1.0
human/LowerTrailCamera_EK000044.JPG,human,0.99991155
human/LowerTrailCamera_EK000045.JPG,human,0.99997246
human/LowerTrailCamera_EK000061.JPG,human,0.99696475
human/LowerTrailCamera_EK000062.JPG,human,0.9999765
human/LowerTrailCamera_EK000081.JPG,human,1.0
human/LowerTrailCamera_EK000092.JPG,human,0.45389414
human/LowerTrailCamera_EK000093.JPG,human,0.6946328
human/LowerTrailCamera_EK000094.JPG,human,0.9999982
human/LowerTrailCamera_EK000095.JPG,human,0.99999857
human/LowerTrailCamera_EK000096.JPG,human,0.9999993
human/LowerTrailCamera_EK000112.JPG,human,1.0
human/LowerTrailCamera_EK000113.JPG,human,0.9999405
human/LowerTrailCamera_EK000114.JPG,human,0.99999857
human/LowerTrailCamera_EK000118.JPG,human,1.0
human/LowerTrailCamera_EK000119.JPG,human,1.0
human/LowerTrailCamera_EK000130.JPG,human,0.9991351
human/LowerTrailCamera_EK000131.JPG,human,0.9999999
human/LowerTrailCamera_EK000132.JPG,human,1.0
human/LowerTrailCamera_EK000199.JPG,human,1.0
human/LowerTrailCamera_EK000200.JPG,human,0.9999999
human/LowerTrailCamera_EK000201.JPG,human,0.99999607
human/LowerTrailCamera_EK000211.JPG,human,0.99996555
human/LowerTrailCamera_EK000212.JPG,human,0.9999113
human/LowerTrailCamera_EK000213.JPG,human,0.9995652
human/LowerTrailCamera_EK000229.JPG,human,0.9999211
human/LowerTrailCamera_EK000230.JPG,human,0.9999777
human/LowerTrailCamera_EK000231.JPG,human,0.9999093
human/LowerTrailCamera_EK000238.JPG,human,0.95046854
human/LowerTrailCamera_EK000239.JPG,human,0.9346043
human/LowerTrailCamera_EK000240.JPG,human,0.89927614
human/LowerTrailCamera_EK000250.JPG,human,0.99997556
human/LowerTrailCamera_EK000251.JPG,human,0.99993896
human/LowerTrailCamera_EK000252.JPG,human,0.99998665
human/LowerTrailCamera_EK000265.JPG,human,1.0
human/LowerTrailCamera_EK000266.JPG,human,1.0
human/LowerTrailCamera_EK000267.JPG,human,1.0
human/LowerTrailCamera_EK000292.JPG,human,0.9999993
human/LowerTrailCamera_EK000293.JPG,human,0.99996185
human/LowerTrailCamera_EK000294.JPG,human,0.9999846
human/LowerTrailCamera_EK000307.JPG,human,0.99999976
human/LowerTrailCamera_EK000308.JPG,human,0.99999976
human/LowerTrailCamera_EK000309.JPG,human,0.99999964
human/LowerTrailCamera_EK000311.JPG,human,1.0
human/LowerTrailCamera_EK000328.JPG,human,0.99999905
human/LowerTrailCamera_EK000329.JPG,human,1.0
human/LowerTrailCamera_EK000330.JPG,human,0.99984944
human/LowerTrailCamera_EK000352.JPG,human,0.99999976
human/LowerTrailCamera_EK000353.JPG,human,1.0
human/LowerTrailCamera_EK000354.JPG,human,1.0
human/LowerTrailCamera_EK000382.JPG,human,0.9999999
human/LowerTrailCamera_EK000383.JPG,human,0.9999995
human/LowerTrailCamera_EK000384.JPG,human,1.0
human/LowerTrailCamera_EK000394.JPG,human,0.9999993
human/LowerTrailCamera_EK000395.JPG,human,0.9999987
human/LowerTrailCamera_EK000396.JPG,human,0.99999905
human/LowerTrailCamera_EK000442.JPG,human,1.0
human/LowerTrailCamera_EK000443.JPG,human,1.0
human/LowerTrailCamera_EK000444.JPG,human,0.9999932
human/LowerTrailCamera_EK000478.JPG,human,0.99999547
human/LowerTrailCamera_EK000479.JPG,human,0.9998368
human/LowerTrailCamera_EK000490.JPG,human,1.0
human/LowerTrailCamera_EK000491.JPG,human,0.9999994
human/LowerTrailCamera_EK000492.JPG,human,0.9999999
human/LowerTrailCamera_EK000505.JPG,human,0.99998
human/LowerTrailCamera_EK000506.JPG,human,0.99999535
human/LowerTrailCamera_EK000507.JPG,human,0.9999976
human/LowerTrailCamera_EK000516.JPG,human,1.0
human/LowerTrailCamera_EK000544.JPG,human,0.9999995
human/LowerTrailCamera_EK000545.JPG,human,1.0
human/LowerTrailCamera_EK000546.JPG,human,0.9999926
human/LowerTrailCamera_EK000556.JPG,human,0.7686072
